x,y,z
3.477857354064285,0.0057591906763083235,-2.988811278317738e-06
3.477621579829832,0.005812786708854873,-3.2747279305120336e-06
3.477385578784708,0.005866685793435397,-3.0252912145388444e-06
3.4771494295175835,0.0059205005760603465,-3.398157971536836e-06
3.476913101945189,0.005974004363932388,-2.989005837811254e-06
3.4766771667195733,0.006026989313523441,-3.2749708510602937e-06
3.4764410039959905,0.006080275992439054,-3.025489841566864e-06
3.4762046933477717,0.006133478536431907,-3.3983964909459208e-06
3.475968204811812,0.006186369361577079,-2.989206336217326e-06
3.4757321094190834,0.006238742944991807,-3.2752195256481598e-06
3.475495785838189,0.006291416935693173,-3.025694324743783e-06
3.47525931462809,0.006344006958178497,-3.3986409939922024e-06
3.4750226659508794,0.006396284538072466,-2.9894127099409917e-06
3.4747864112164337,0.006448046470316946,-3.275473997213507e-06
3.474549927601335,0.006500107486830531,-3.0259046824195057e-06
3.4743132966516743,0.006552084698233408,-3.398891226386036e-06
3.474076488658761,0.006603748745691071,-2.989624902572513e-06
3.4738400754105268,0.0066548987366794295,-3.2757342156228275e-06
3.4736034325874248,0.00670634648400914,-3.026120682227823e-06
3.4733666427256313,0.006757710584684256,-3.3991476921686747e-06
3.4731296762549375,0.006808760791541658,-2.9898432319201695e-06
3.472893105337736,0.006859298529965532,-3.276000017184144e-06
3.472656304180421,0.006910132670399058,-3.026339838126113e-06
3.47241935625469,0.006960883353903806,-3.3994109836787967e-06
3.472182232155269,0.007011319416622499,-2.9900675410608757e-06
3.471945260962988,0.007061458847302136,-3.3074700115341693e-06
3.4717084810249856,0.0071114097292058216,-3.0078177513034876e-06
3.4714713709038354,0.0071615394899509684,-3.4168934876892265e-06
3.471234108442322,0.0072113870295529925,-2.9986094546158304e-06
3.470996870062927,0.007261159768697528,-3.3856465585166418e-06
3.470759487475909,0.007310655042922431,-2.984903844396175e-06
3.4705226924511443,0.007359695349591229,-3.4068088325053814e-06
3.470285304741193,0.007408941409372648,-3.025395644534745e-06
